shapeid,partid,x,y
"0","104",577873.490102527,5826322.93097048
"0","104",577874.526336852,5826307.66087102
"0","104",577861.595889971,5826306.78732043
"0","104",577861.260279275,5826311.6883746
"0","104",577854.077397013,5826311.20680353
"0","104",577853.376828986,5826321.57585204
"0","105",577812.189484683,5826321.32045551
"0","105",577806.466915843,5826321.06246527
"0","105",577805.894930622,5826334.00358404
"0","105",577811.61766139,5826334.25045095
"0","105",577812.189484683,5826321.32045551
"0","106",577864.219345567,5826329.71452774
"0","106",577854.69286666,5826328.72834183
"0","106",577854.051434875,5826334.95959986
"0","106",577861.574050145,5826335.73897094
"0","106",577856.427244882,5826336.4215264
"0","106",577855.616825351,5826351.98449233
"0","106",577868.909260428,5826352.67466198
"0","106",577869.719722294,5826337.11169784
"0","106",577863.483510612,5826336.78790153
"0","106",577864.219345567,5826329.71452774
"0","107",577901.819059841,5826349.68341974
"0","107",577906.931454499,5826349.95404725
"0","107",577906.566189798,5826356.71260704
"0","107",577918.382110622,5826357.34599859
"0","107",577919.250265577,5826341.14979753
"0","107",577902.32867645,5826340.24588431
"0","107",577901.819059841,5826349.68341974
"0","108",577873.571297242,5826362.49499278
"0","108",577892.768445524,5826363.49070321
"0","108",577893.804308023,5826343.57008714
"0","108",577882.184306584,5826342.97325486
"0","108",577881.694523346,5826352.44448439
"0","108",577874.110537558,5826352.04549558
"0","108",577873.571297242,5826362.49499278
"0","109",577831.780047316,5826370.81878234
"0","109",577844.253799515,5826376.10185747
"0","109",577847.365785355,5826368.78626158
"0","109",577834.89201733,5826363.5031787
"0","109",577831.780047316,5826370.81878234
"0","110",577896.150328578,5826366.45951861
"0","110",577890.822735021,5826366.08534158
"0","110",577890.108856667,5826376.00915025
"0","110",577895.436439417,5826376.3833266
"0","110",577896.150328578,5826366.45951861
"0","111",577919.133009328,5826370.60859517
"0","111",577908.892724879,5826369.76667985
"0","111",577907.55763988,5826385.92206232
"0","111",577917.797890544,5826386.76397517
"0","111",577919.133009328,5826370.60859517
"0","112",577876.893111003,5826387.9477306
"0","112",577890.296372609,5826388.90674203
"0","112",577890.879016579,5826380.83882162
"0","112",577877.475732868,5826379.87980881
"0","112",577876.893111003,5826387.9477306
"0","113",577866.148051038,5826390.29091565
"0","113",577854.403326164,5826389.44739571
"0","113",577853.148614349,5826406.95027006
"0","113",577881.056691215,5826410.33208753
"0","113",577881.703526861,5826402.48770169
"0","113",577870.684853925,5826401.58895824
"0","113",577870.518489859,5826403.60647663
"0","113",577869.641320818,5826402.00623077
"0","113",577865.329351468,5826401.69276534
"0","113",577866.148051038,5826390.29091565
"0","114",577901.633012,5826417.90281158
"0","114",577912.969727658,5826418.82894741
"0","114",577914.002043903,5826406.3624477
"0","114",577902.65870138,5826405.42507896
"0","114",577901.633012,5826417.90281158
"0","115",577835.525619617,5826412.65515657
"0","115",577819.434797105,5826411.94276537
"0","115",577818.989598211,5826422.02661829
"0","115",577835.08038751,5826422.73900834
"0","115",577835.525619617,5826412.65515657
"0","116",577903.702538286,5826446.22827711
"0","116",577886.457025946,5826445.68639189
"0","116",577886.076052925,5826457.68487449
"0","116",577903.321522905,5826458.22675876
"0","116",577903.702538286,5826446.22827711
"0","117",577817.125539253,5826452.2697634
"0","117",577805.773082558,5826451.9110045
"0","117",577805.893381341,5826448.18583542
"0","117",577792.298842189,5826447.75803685
"0","117",577792.013507045,5826456.74299919
"0","117",577801.333916192,5826457.03599987
"0","117",577801.226593485,5826460.37197874
"0","117",577806.536950222,5826460.54552495
"0","117",577806.403677788,5826464.65988442
"0","117",577816.71985116,5826464.97989374
"0","117",577817.125539253,5826452.2697634
"0","118",577874.617873231,5826451.62794848
"0","118",577856.105764811,5826451.04373626
"0","118",577855.7479851,5826462.44180502
"0","118",577874.260050323,5826463.02601629
"0","118",577874.617873231,5826451.62794848
"0","119",577797.462362097,5826467.79960075
"0","119",577790.180780857,5826467.572436
"0","119",577790.041148526,5826472.08721686
"0","119",577797.31594783,5826472.31427361
"0","119",577797.462362097,5826467.79960075
"0","120",577999.863560073,5825807.32629889
"0","120",578003.580462488,5825822.02693219
"0","120",578011.910099508,5825819.92360972
"0","120",578008.193220109,5825805.22296991
"0","120",577999.863560073,5825807.32629889
"0","121",577963.902771713,5825814.81868921
"0","121",577951.731017725,5825813.89028045
"0","121",577950.345942981,5825831.89170023
"0","121",577962.524428301,5825832.82021405
"0","121",577963.902771713,5825814.81868921
"0","122",578013.682008586,5825834.1815635
"0","122",578011.584210483,5825825.90399519
"0","122",577997.028007397,5825829.5656791
"0","122",577999.119052063,5825837.84313288
"0","122",578013.682008586,5825834.1815635
"0","123",577948.361133731,5825844.99940887
"0","123",577963.138938351,5825846.13625997
"0","123",577963.985577124,5825835.12427119
"0","123",577949.207561888,5825833.99854064
"0","123",577948.361133731,5825844.99940887
"0","124",577933.334478648,5825927.91270894
"0","124",577922.637287839,5825926.76311213
"0","124",577921.174721516,5825940.27967882
"0","124",577931.871705557,5825941.44039551
"0","124",577933.334478648,5825927.91270894
"0","125",577935.928234637,5825956.52466408
"0","125",577923.553730496,5825955.58195813
"0","125",577923.04113897,5825962.22690881
"0","125",577935.415626312,5825963.16961363
"0","125",577935.928234637,5825956.52466408
"0","126",577922.708114617,5825972.91332331
"0","126",577922.591590549,5825981.92322032
"0","126",577938.834098683,5825982.13768081
"0","126",577938.957428592,5825973.12789195
"0","126",577922.708114617,5825972.91332331
"0","127",578001.477077288,5825984.41638409
"0","127",577990.540059225,5825983.86359184
"0","127",577989.95375886,5825995.54727103
"0","127",578000.890750774,5825996.10006223
"0","127",578001.477077288,5825984.41638409
"0","128",577959.376377899,5825986.00322347
"0","128",577949.746751387,5825985.49362603
"0","128",577949.25324693,5825994.76452694
"0","128",577958.875901906,5825995.28513832
"0","128",577959.376377899,5825986.00322347
"0","129",577973.449295572,5825990.08829084
"0","129",577961.008931188,5825989.45595463
"0","129",577959.828810744,5826012.87882513
"0","129",577983.016699488,5826014.03863838
"0","129",577983.501862173,5826004.44496275
"0","129",577972.754611953,5826003.89523682
"0","129",577973.449295572,5825990.08829084
"0","130",577955.576001144,5826007.55970094
"0","130",577945.945175351,5826007.12797015
"0","130",577945.689966482,5826012.93147659
"0","130",577955.314004993,5826013.36309892
"0","130",577955.576001144,5826007.55970094
"0","131",578020.835967255,5826005.51915251
"0","131",578005.949206479,5826004.86990309
"0","131",578005.385418852,5826017.68875508
"0","131",578020.272140572,5826018.33800315
"0","131",578020.835967255,5826005.51915251
"0","132",577937.456989184,5826025.57241124
"0","132",577937.410381276,5826028.92048111
"0","132",577942.011341154,5826028.98272064
"0","132",577942.058129579,5826025.62352798
"0","132",577937.456989184,5826025.57241124
"0","133",577999.561382071,5826031.83661692
"0","133",577985.033431598,5826030.79263247
"0","133",577984.912483085,5826032.42617
"0","133",577999.440428709,5826033.47015413
"0","133",577999.561382071,5826031.83661692
"0","134",578026.085363627,5826032.89411623
"0","134",578017.530939047,5826033.39172768
"0","134",578017.118411773,5826037.1567315
"0","134",578023.742520203,5826037.85212505
"0","134",578026.085363627,5826032.89411623
"0","135",577972.077212451,5826037.86209443
"0","135",577978.782975581,5826040.66147308
"0","135",577981.812273187,5826033.45589335
"0","135",577975.099725816,5826030.65640255
"0","135",577972.077212451,5826037.86209443
"0","136",577982.671852637,5826042.02521492
"0","136",578006.807918103,5826044.06807148
"0","136",578007.350770936,5826037.65724721
"0","136",577983.214496421,5826035.62551108
"0","136",577982.671852637,5826042.02521492
"0","137",577971.123276213,5826038.18064587
"0","137",577957.077556843,5826037.92323057
"0","137",577956.883130864,5826047.98882127
"0","137",577970.928643869,5826048.25735907
"0","137",577971.123276213,5826038.18064587
"0","138",578034.414986242,5826051.99629175
"0","138",578044.988087716,5826052.40986782
"0","138",578044.75471404,5826058.53636437
"0","138",578054.49491285,5826058.90328537
"0","138",578055.203978606,5826040.3904316
"0","138",578034.89043703,5826039.6210555
"0","138",578034.414986242,5826051.99629175
"0","139",577953.92755998,5826055.67399323
"0","139",577954.03066375,5826047.50942803
"0","139",577947.23418603,5826047.42328941
"0","139",577947.137869398,5826055.5879627
"0","139",577953.92755998,5826055.67399323
"0","140",577918.441752492,5826049.64548942
"0","140",577918.319064201,5826059.46745969
"0","140",577935.266172806,5826059.68202159
"0","140",577935.388895155,5826049.86005142
"0","140",577918.441752492,5826049.64548942
"0","141",577998.926160123,5826056.20735552
"0","141",577993.67179302,5826056.04100722
"0","141",577993.524135951,5826060.62241002
"0","141",577987.569824406,5826060.4272713
"0","141",577987.328422838,5826067.91096741
"0","141",578000.368403032,5826068.33043195
"0","141",578000.77865269,5826055.60904929
"0","141",578002.163239991,5826055.66473195
"0","141",578001.878823301,5826062.86960068
"0","141",578006.870616705,5826063.07164674
"0","141",578007.568496124,5826045.24840098
"0","141",577999.372796276,5826044.9284722
"0","141",577998.926160123,5826056.20735552
"0","142",577937.475417149,5826072.0221899
"0","142",577937.570513164,5826064.3581503
"0","142",577925.224347208,5826064.2058043
"0","142",577925.129270553,5826071.86984396
"0","142",577937.475417149,5826072.0221899
"0","143",578031.308425538,5826075.49965646
"0","143",578042.355544495,5826080.60468657
"0","143",578048.665582488,5826067.00978938
"0","143",578037.61843846,5826061.90474533
"0","143",578031.308425538,5826075.49965646
"0","144",577933.771404223,5826096.89565622
"0","144",577933.932360425,5826083.82561249
"0","144",577920.014270917,5826083.64821478
"0","144",577919.853351936,5826096.71825861
"0","144",577933.771404223,5826096.89565622
"0","145",577974.748925547,5826128.26706455
"0","145",577947.503090501,5826120.23367628
"0","145",577942.797106351,5826136.11277787
"0","145",577970.042681486,5826144.15726365
"0","145",577974.748925547,5826128.26706455
"0","146",577998.508281593,5826136.90137999
"0","146",578007.769769389,5826140.07535705
"0","146",578011.067596239,5826130.48206989
"0","146",578001.799138808,5826127.31910144
"0","146",577998.508281593,5826136.90137999
"0","147",577930.467473755,5826135.35989388
"0","147",577933.449257367,5826130.70129722
"0","147",577924.821474361,5826130.28559536
"0","147",577924.82201922,5826124.30001738
"0","147",577917.559899408,5826124.09523732
"0","147",577917.335950409,5826138.14333214
"0","147",577943.204922286,5826151.33913917
"0","147",577944.990538892,5826147.74066015
"0","147",577929.84770669,5826139.80026269
"0","147",577931.99920351,5826136.2076128
"0","147",577930.467473755,5826135.35989388
"0","148",577979.208523347,5826157.99913931
"0","148",577988.923595038,5826161.20256941
"0","148",577992.981655815,5826148.98462728
"0","148",577983.266739442,5826145.77006657
"0","148",577979.208523347,5826157.99913931
"0","149",578029.876838235,5826143.52116417
"0","149",578016.843928386,5826139.27451145
"0","149",578008.814177126,5826163.81187142
"0","149",578021.847027134,5826168.05850342
"0","149",578029.876838235,5826143.52116417
"0","150",577938.519453022,5826177.4096464
"0","150",577921.557093214,5826173.50111178
"0","150",577918.776235414,5826185.53920857
"0","150",577935.738555051,5826189.44773397
"0","150",577938.519453022,5826177.4096464
"0","151",578002.38899623,5826219.88263973
"0","151",577998.480914936,5826217.18349585
"0","151",577994.693598104,5826222.63024455
"0","151",578008.307753873,5826232.05954003
"0","151",578010.950483827,5826228.26337734
"0","151",578006.620347495,5826225.25709806
"0","151",578008.458297268,5826222.62740656
"0","151",578014.514272277,5826228.75416074
"0","151",578011.857633607,5826232.57235084
"0","151",578025.029160975,5826241.70536309
"0","151",578030.120487016,5826234.38809808
"0","151",578022.834137129,5826229.3431201
"0","151",578027.56479726,5826222.54299957
"0","151",578030.675091969,5826224.6953999
"0","151",578035.53752208,5826217.70825471
"0","151",578023.029448919,5826209.04195765
"0","151",578017.979827525,5826216.29314207
"0","151",578009.144968997,5826210.17765827
"0","151",578002.38899623,5826219.88263973
"0","152",577942.180350286,5826240.6615934
"0","152",577939.110929755,5826220.21936869
"0","152",577926.291583598,5826222.13995686
"0","152",577929.368008846,5826242.57115833
"0","152",577942.180350286,5826240.6615934
"0","153",577936.341659428,5826251.5049789
"0","153",577935.919517461,5826246.10231754
"0","153",577928.095815377,5826246.70073314
"0","153",577928.51119038,5826252.10328572
"0","153",577936.341659428,5826251.5049789
"0","154",578004.578643675,5826258.91292719
"0","154",577975.601881613,5826252.79872116
"0","154",577973.447337064,5826262.95542569
"0","154",577994.16317733,5826267.33569468
"0","154",577992.741347764,5826274.04401285
"0","154",578001.002022724,5826275.78905826
"0","154",578004.578643675,5826258.91292719
"0","155",577957.889895654,5826282.73338573
"0","155",577958.085805304,5826268.75159327
"0","155",577937.33872596,5826268.45408546
"0","155",577937.1361002,5826282.43577016
"0","155",577957.889895654,5826282.73338573
"0","156",577949.041693791,5826285.10665154
"0","156",577943.600072692,5826284.65272118
"0","156",577943.028654261,5826291.58600132
"0","156",577948.47044505,5826292.02880832
"0","156",577949.041693791,5826285.10665154
"0","157",577952.602450106,5826290.45924282
"0","157",577952.395876098,5826304.68562935
"0","157",577964.598619046,5826304.86914832
"0","157",577964.805406013,5826290.63163917
"0","157",577952.602450106,5826290.45924282
"0","158",578042.563319973,5826310.37459253
"0","158",578045.58951592,5826320.33585786
"0","158",578055.34147662,5826317.38754194
"0","158",578052.322073746,5826307.42637865
"0","158",578042.563319973,5826310.37459253
"0","159",577919.248602489,5826309.79774844
"0","159",577911.403324463,5826309.20540199
"0","159",577910.492037885,5826321.30668425
"0","159",577926.555023971,5826322.50845168
"0","159",577927.64711896,5826307.99579276
"0","159",577919.429544457,5826307.37524612
"0","159",577919.248602489,5826309.79774844
"0","160",577935.879093908,5826312.38817137
"0","160",577930.558573358,5826311.99181402
"0","160",577929.854365356,5826321.30386282
"0","160",577935.181651196,5826321.70032755
"0","160",577935.879093908,5826312.38817137
"0","161",577967.625069614,5826311.42592203
"0","161",577954.142605967,5826310.32080725
"0","161",577952.908537561,5826325.23172052
"0","161",577966.390782714,5826326.34795511
"0","161",577967.625069614,5826311.42592203
"0","162",578015.044148162,5826309.34558205
"0","162",578018.984747154,5826322.31422148
"0","162",578021.250412321,5826321.63035919
"0","162",578025.076976139,5826334.2269022
"0","162",578036.633613014,5826330.72882821
"0","162",578033.047247118,5826318.92289487
"0","162",578030.915439543,5826319.5681711
"0","162",578026.736876809,5826305.81627897
"0","162",578015.044148162,5826309.34558205
"0","163",578009.143006362,5826338.95683192
"0","163",578005.640401128,5826327.4192722
"0","163",577988.404341209,5826332.62914096
"0","163",577991.906982554,5826344.16668808
"0","163",578009.143006362,5826338.95683192
"0","164",577972.288209001,5826351.75285153
"0","164",577968.05697166,5826351.47396138
"0","164",577968.563797268,5826343.49384289
"0","164",577960.073851211,5826342.95788615
"0","164",577959.495094106,5826352.04942094
"0","164",577955.771477359,5826351.81201558
"0","164",577955.156756476,5826361.45925873
"0","164",577971.601684875,5826362.50038551
"0","164",577972.288209001,5826351.75285153
"0","165",578014.241935502,5826356.20507536
"0","165",578016.147168624,5826368.46256125
"0","165",578033.845086656,5826365.73005796
"0","165",578033.132490799,5826361.12379251
"0","165",578041.298854508,5826359.85235696
"0","165",578039.479122178,5826348.1858839
"0","165",578023.764696645,5826350.62739
"0","165",578024.385083966,5826354.64252299
"0","165",578014.241935502,5826356.20507536
"0","166",578006.485326307,5826381.05831628
"0","166",578004.716025266,5826370.04907504
"0","166",577993.878812953,5826371.78972682
"0","166",577995.641539675,5826382.78773301
"0","166",578006.485326307,5826381.05831628
"0","167",577944.74175139,5826376.2459937
"0","167",577927.382904288,5826375.14588127
"0","167",577926.45129633,5826389.79460791
"0","167",577943.803316104,5826390.89460948
"0","167",577944.74175139,5826376.2459937
"0","168",577972.844230709,5826376.37162201
"0","168",577974.689125221,5826391.14252021
"0","168",577982.491537521,5826390.16557344
"0","168",577980.646488537,5826375.40579491
"0","168",577972.844230709,5826376.37162201
"0","169",578053.149093857,5826395.25424041
"0","169",578051.552585384,5826385.73857426
"0","169",578038.893207286,5826387.85054849
"0","169",578040.496514738,5826397.3663185
"0","169",578053.149093857,5826395.25424041
"0","170",578034.243470175,5826409.11527639
"0","170",578031.835374127,5826394.8248863
"0","170",578020.235996455,5826396.76469671
"0","170",578022.637172201,5826411.06609547
"0","170",578034.243470175,5826409.11527639
"0","171",578041.837857402,5826403.33995344
"0","171",578042.952262894,5826409.94412634
"0","171",578047.804033187,5826409.13155424
"0","171",578046.689633989,5826402.52738019
"0","171",578041.837857402,5826403.33995344
"0","172",577939.926540331,5826401.11286639
"0","172",577925.648239961,5826400.20651933
"0","172",577924.817059861,5826413.2325058
"0","172",577939.101920097,5826414.15008166
"0","172",577939.926540331,5826401.11286639
"0","173",578016.138157066,5826428.46297169
"0","173",578014.516442354,5826418.8245343
"0","173",578001.89104413,5826420.9371443
"0","173",578003.512782747,5826430.57557731
"0","173",578016.138157066,5826428.46297169
"0","174",577976.07861345,5826424.68622369
"0","174",577977.638996627,5826438.17313748
"0","174",577986.376852742,5826437.17774736
"0","174",577984.816670647,5826423.67970779
"0","174",577976.07861345,5826424.68622369
"0","175",577984.220914907,5826452.09619821
"0","175",577982.422928918,5826441.60941151
"0","175",577964.924670843,5826444.5900427
"0","175",577966.722692833,5826455.07682267
"0","175",577984.220914907,5826452.09619821
"0","176",577971.626798817,5826470.51956327
"0","176",577970.38308857,5826459.69672969
"0","176",577954.638520732,5826461.50380647
"0","176",577955.889217728,5826472.31562103
"0","176",577971.626798817,5826470.51956327
"0","177",577975.225345167,5826475.61688996
"0","177",577991.885567451,5826475.88273548
"0","177",577992.050144017,5826465.99467168
"0","177",577975.389888018,5826465.72882591
"0","177",577975.225345167,5826475.61688996
"0","178",578007.148831485,5826473.2336742
"0","178",578007.194991621,5826470.34174546
"0","178",578000.921147102,5826470.2416082
"0","178",578000.874990679,5826473.13353697
"0","178",578007.148831485,5826473.2336742
"0","179",577963.866187143,5826477.80542567
"0","179",577951.975712584,5826477.61575278
"0","179",577951.810329433,5826487.55943137
"0","179",577963.700602353,5826487.76022689
"0","179",577963.866187143,5826477.80542567
"0","180",578096.400561949,5826058.46010359
"0","180",578096.475124154,5826069.06402461
"0","180",578108.282776965,5826068.98568507
"0","180",578108.215016131,5826058.38187191
"0","180",578096.400561949,5826058.46010359
"0","181",578154.399484466,5826072.63777912
"0","181",578160.534233937,5826081.89227658
"0","181",578178.829739568,5826069.83541569
"0","181",578172.695185956,5826060.56977245
"0","181",578154.399484466,5826072.63777912
"0","182",578092.095609348,5826074.65699905
"0","182",578100.69655863,5826075.06143947
"0","182",578100.899433131,5826070.84806553
"0","182",578092.291700667,5826070.44351657
"0","182",578092.095609348,5826074.65699905
"0","183",578132.19404763,5826087.6250231
"0","183",578147.896341449,5826088.96636669
"0","183",578148.238879693,5826084.92211119
"0","183",578136.550582127,5826083.92365698
"0","183",578137.432602045,5826060.09493465
"0","183",578125.131873611,5826059.64241827
"0","183",578124.285094243,5826082.51431738
"0","183",578132.600349852,5826082.827741
"0","183",578132.19404763,5826087.6250231
"0","184",578098.894184355,5826081.3965032
"0","184",578089.539647158,5826079.80070864
"0","184",578087.672629266,5826090.60724841
"0","184",578097.03374418,5826092.21427066
"0","184",578098.894184355,5826081.3965032
"0","185",578071.403513872,5826095.89904791
"0","185",578075.75000319,5826096.61376267
"0","185",578076.551939426,5826091.80917323
"0","185",578072.205623574,5826091.083335
"0","185",578071.403513872,5826095.89904791
"0","186",578094.461342638,5826093.2968583
"0","186",578086.447178974,5826091.80036467
"0","186",578084.904948252,5826097.54993054
"0","186",578092.681774711,5826099.05375551
"0","186",578094.461342638,5826093.2968583
"0","187",578127.872227257,5826099.7830143
"0","187",578124.421106612,5826089.26975271
"0","187",578111.058335419,5826093.78457946
"0","187",578114.272330799,5826104.29404138
"0","187",578127.872227257,5826099.7830143
"0","188",578187.711788147,5826102.15888635
"0","188",578195.548976959,5826103.78017836
"0","188",578198.234752223,5826095.612424
"0","188",578188.654122174,5826092.47748272
"0","188",578185.75693408,5826101.28822152
"0","188",578183.372532399,5826100.22544726
"0","188",578180.602909827,5826106.43375533
"0","188",578185.865579595,5826108.76531551
"0","188",578187.711788147,5826102.15888635
"0","189",578171.403443161,5826106.16423373
"0","189",578168.180321046,5826096.23311838
"0","189",578153.219894464,5826101.05604906
"0","189",578156.443043124,5826110.98715437
"0","189",578171.403443161,5826106.16423373
"0","190",578128.972954236,5826104.27311507
"0","190",578127.614453051,5826101.06946781
"0","190",578120.565886737,5826104.0386069
"0","190",578121.93098952,5826107.25348327
"0","190",578128.972954236,5826104.27311507
"0","191",578136.958560685,5826105.85822784
"0","191",578140.628138145,5826117.96595827
"0","191",578150.135211318,5826115.10291078
"0","191",578146.465654772,5826102.99517307
"0","191",578136.958560685,5826105.85822784
"0","192",578130.406519821,5826107.44458576
"0","192",578133.164103944,5826116.40030222
"0","192",578137.046169433,5826115.21628966
"0","192",578134.295545129,5826106.24955648
"0","192",578130.406519821,5826107.44458576
"0","193",578117.934321195,5826116.88003443
"0","193",578122.607526336,5826126.83429201
"0","193",578132.010191888,5826122.44532879
"0","193",578127.337001092,5826112.49106214
"0","193",578117.934321195,5826116.88003443
"0","194",578182.227230335,5826134.96362791
"0","194",578181.132446128,5826130.52923679
"0","194",578189.22931667,5826128.54488546
"0","194",578187.422098969,5826121.19530375
"0","194",578178.944177165,5826123.27369415
"0","194",578179.523226035,5826125.63046622
"0","194",578167.323538785,5826128.61727823
"0","194",578169.639927834,5826138.03323856
"0","194",578182.227230335,5826134.96362791
"0","195",578105.644902723,5826132.69342421
"0","195",578101.459519468,5826122.74697846
"0","195",578089.498740419,5826127.75154113
"0","195",578093.684143035,5826137.69797654
"0","195",578105.644902723,5826132.69342421
"0","196",578135.675052045,5826140.78333774
"0","196",578138.177123443,5826150.45814003
"0","196",578147.922365528,5826147.95491774
"0","196",578145.420311796,5826138.28011033
"0","196",578135.675052045,5826140.78333774
"0","197",578159.091641373,5826147.09882967
"0","197",578157.241505162,5826142.00707834
"0","197",578152.53801653,5826143.70084513
"0","197",578154.394932537,5826148.79270299
"0","197",578159.091641373,5826147.09882967
"0","198",578114.253289196,5826148.74065544
"0","198",578113.161072281,5826143.29388899
"0","198",578106.987438942,5826144.53030416
"0","198",578108.073064459,5826149.96583811
"0","198",578114.253289196,5826148.74065544
"0","199",578068.755191036,5826155.62365315
"0","199",578073.291321191,5826155.91862207
"0","199",578073.612176295,5826151.10634743
"0","199",578069.076219338,5826150.80025545
"0","199",578068.755191036,5826155.62365315
"0","200",578114.635195839,5826159.19373236
"0","200",578113.104176778,5826150.24650279
"0","200",578101.435540691,5826152.2406566
"0","200",578102.96675797,5826161.17675955
"0","200",578114.635195839,5826159.19373236
"0","201",578157.466467483,5826176.25539468
"0","201",578148.762839317,5826172.11099312
"0","201",578150.200039024,5826169.1189246
"0","201",578141.718387589,5826165.07821613
"0","201",578138.549108293,5826171.70293111
"0","201",578136.242138913,5826170.59798873
"0","201",578133.914394192,5826175.45605765
"0","201",578153.399837566,5826184.74598423
"0","201",578157.466467483,5826176.25539468
"0","202",578103.377144023,5826184.26901386
"0","202",578113.041138148,5826188.96276885
"0","202",578117.644909322,5826179.51274647
"0","202",578107.98069572,5826174.83016051
"0","202",578103.377144023,5826184.26901386
"0","203",578111.928854377,5826195.37555557
"0","203",578114.086822817,5826190.53701472
"0","203",578108.58206624,5826188.09040495
"0","203",578106.424102329,5826192.92894819
"0","203",578111.928854377,5826195.37555557
"0","204",578051.044905231,5826198.97554087
"0","204",578062.585854642,5826204.96743657
"0","204",578066.445360266,5826197.55265396
"0","204",578054.910995444,5826191.57198033
"0","204",578051.044905231,5826198.97554087
"0","205",578103.829504526,5826198.3724249
"0","205",578094.68188326,5826194.02076313
"0","205",578089.598797188,5826204.63128404
"0","205",578098.75300034,5826208.99416756
"0","205",578103.829504526,5826198.3724249
"0","206",578146.307248378,5826202.76737057
"0","206",578133.571575681,5826196.90080897
"0","206",578126.81163547,5826211.50084268
"0","206",578139.547277082,5826217.36738706
"0","206",578146.307248378,5826202.76737057
"0","207",578058.543901331,5826214.47092756
"0","207",578064.155816687,5826216.9970722
"0","207",578067.169662023,5826210.33645221
"0","207",578061.55774035,5826207.81030419
"0","207",578058.543901331,5826214.47092756
"0","208",578093.033661266,5826218.28169307
"0","208",578085.264730412,5826214.17458965
"0","208",578080.771929319,5826222.62505058
"0","208",578088.534074498,5826226.73203875
"0","208",578093.033661266,5826218.28169307
"0","209",578098.438439806,5826225.71097413
"0","209",578092.578877077,5826222.99169669
"0","209",578088.816740416,5826231.09780465
"0","209",578094.676472947,5826233.80595489
"0","209",578098.438439806,5826225.71097413
"0","210",578113.744235898,5826229.78279071
"0","210",578125.197369689,5826237.01950636
"0","210",578130.64807777,5826228.42863822
"0","210",578119.194931075,5826221.19191
"0","210",578113.744235898,5826229.78279071
"0","211",578118.510547899,5826235.17702482
"0","211",578110.796935753,5826231.00400984
"0","211",578107.808481629,5826236.4968181
"0","211",578115.522087348,5826240.66982845
"0","211",578118.510547899,5826235.17702482
"0","212",578059.317798746,5826236.45641708
"0","212",578044.639561926,5826228.73445859
"0","212",578039.09052787,5826239.24858355
"0","212",578053.768918417,5826246.95940291
"0","212",578059.317798746,5826236.45641708
"0","213",578129.114694497,5826248.88642856
"0","213",578134.539058367,5826249.57392733
"0","213",578135.089468745,5826245.24372696
"0","213",578129.665100108,5826244.55622763
"0","213",578129.114694497,5826248.88642856
"0","214",578081.973523555,5826248.80061876
"0","214",578069.304718673,5826242.14537113
"0","214",578064.608195343,5826251.04874293
"0","214",578077.270207236,5826257.70387038
"0","214",578081.973523555,5826248.80061876
"0","215",578099.82471314,5826256.43988625
"0","215",578089.904745965,5826251.23034025
"0","215",578082.028493988,5826266.14636525
"0","215",578091.948438233,5826271.35589558
"0","215",578099.82471314,5826256.43988625
"0","216",578132.087123345,5826275.76898916
"0","216",578136.817425983,5826278.74840347
"0","216",578139.806992206,5826274.03442502
"0","216",578135.076686637,5826271.05500786
"0","216",578132.087123345,5826275.76898916
"0","217",578102.122266933,5826280.18533628
"0","217",578098.259082628,5826271.28984667
"0","217",578091.90560764,5826274.03648999
"0","217",578095.768800997,5826282.93197452
"0","217",578102.122266933,5826280.18533628
"0","218",578103.303275019,5826293.22120659
"0","218",578099.062675866,5826285.04285113
"0","218",578090.753152318,5826289.32695415
"0","218",578095.000536623,5826297.50541062
"0","218",578103.303275019,5826293.22120659
"0","219",578073.909282559,5826287.78953143
"0","219",578076.480409748,5826297.81030115
"0","219",578083.475959567,5826296.01957591
"0","219",578080.911443297,5826286.01003346
"0","219",578073.909282559,5826287.78953143
"0","220",578131.640744825,5826285.88618602
"0","220",578133.602417962,5826289.93390242
"0","220",578126.246393923,5826293.49889681
"0","220",578129.783145529,5826300.76484869
"0","220",578136.647239104,5826297.44788487
"0","220",578142.762247722,5826310.03974652
"0","220",578158.601125242,5826302.3715565
"0","220",578153.411072394,5826291.69694976
"0","220",578146.02098064,5826295.27249559
"0","220",578139.590873885,5826282.04143115
"0","220",578131.640744825,5826285.88618602
"0","221",578129.088391212,5826302.67847829
"0","221",578126.11653012,5826296.1113464
"0","221",578118.587203799,5826299.49557147
"0","221",578121.55907264,5826306.06269875
"0","221",578129.088391212,5826302.67847829
"0","222",578118.256825689,5826311.26121804
"0","222",578120.789470814,5826316.47512228
"0","222",578127.80384044,5826313.08266922
"0","222",578125.271200794,5826307.86876132
"0","222",578118.256825689,5826311.26121804
"0","223",578220.982135904,5826339.39438294
"0","223",578217.581448347,5826313.05005503
"0","223",578207.068697435,5826314.40603434
"0","223",578210.476215584,5826340.7504629
"0","223",578220.982135904,5826339.39438294
"0","224",578111.73218287,5826328.11241036
"0","224",578107.208997379,5826319.38437354
"0","224",578094.471376211,5826325.95633942
"0","224",578098.994577572,5826334.68436438
"0","224",578111.73218287,5826328.11241036
"0","225",578157.245901017,5826335.8380683
"0","225",578158.952619947,5826346.07870228
"0","225",578173.602690966,5826343.66510659
